country,country_iso3,category,variable,source,raw_value,normalized_score,weight,primary
Togo,TGO,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.2674088430161806,37.5788,0.15,True
Togo,TGO,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,0.7,91.3467,0.15,False
Togo,TGO,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,675.5422133815766,0.2617,0.25,False
Togo,TGO,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,77.6,91.1096,0.15,False
Togo,TGO,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,48.2,41.4954,0.1,False
Togo,TGO,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,2.04,95.6475,0.2,False
Tonga,TON,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,7.4,55.1109,0.15,False
Tonga,TON,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,4494.140386592023,6.492,0.25,False
Tonga,TON,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,59.8,42.04,0.15,False
Tonga,TON,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,27.5,79.1523,0.1,False
Tonga,TON,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,1.12,100.0,0.2,False
Trinidad And Tobago,,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.16728927528356993,18.8858,0.15,True
Trinidad and Tobago,TTO,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,1.0,89.7242,0.15,False
Trinidad and Tobago,TTO,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,17276.465447001483,27.3472,0.25,False
Trinidad and Tobago,TTO,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,60.0,42.5913,0.15,False
Trinidad and Tobago,TTO,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,40.5,55.503,0.1,False
Trinidad and Tobago,TTO,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,2.69,91.6202,0.2,False
Tunisia,TUN,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.27379552359024906,38.7713,0.15,True
Tunisia,TUN,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,6.7,58.8967,0.15,False
Tunisia,TUN,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,3317.5410135121674,4.5723,0.25,False
Tunisia,TUN,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,46.1,4.2729,0.15,False
Tunisia,TUN,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,60.7,18.7557,0.1,False
Tunisia,TUN,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,16.02,9.0304,0.2,False
Turkey,TUR,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.10390999872095365,7.0524,0.15,True
Turkey,TUR,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,15.2,12.9259,0.15,False
Turkey,TUR,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,9042.492982893424,13.913,0.25,False
Turkey,TUR,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,52.8,22.7429,0.15,False
Turkey,TUR,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,42.3,52.2285,0.1,False
Turkey,TUR,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,13.49,24.7057,0.2,False
Turkmenistan,TKM,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.45494039877177234,72.5924,0.15,True
Turkmenistan,TKM,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,6859.732807266939,10.3517,0.25,False
Turkmenistan,TKM,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,64.5,54.9966,0.15,False
Turkmenistan,TKM,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,3.91,84.0613,0.2,False
Tuvalu,TUV,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,4059.029967370771,5.7821,0.25,False
Uganda,UGA,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.6020106445890004,100.0,0.15,True
Uganda,UGA,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,2.9,79.4484,0.15,False
Uganda,UGA,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,776.7685758762549,0.4269,0.25,False
Uganda,UGA,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,70.3,70.9855,0.15,False
Uganda,UGA,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,33.7,67.8734,0.1,False
Uganda,UGA,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,1.84,96.8866,0.2,False
Ukraine,UKR,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.04113818226178788,0.0,0.15,True
Ukraine,UKR,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,7.9,52.4067,0.15,False
Ukraine,UKR,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,3464.696002931611,4.8124,0.25,False
Ukraine,UKR,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,54.2,26.6023,0.15,False
Ukraine,UKR,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,45.2,46.9529,0.1,False
Ukraine,UKR,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,8.88,53.2683,0.2,False
United Arab Emirates,ARE,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.39875623861205733,62.1024,0.15,True
United Arab Emirates,ARE,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,-1.9,100.0,0.15,False
United Arab Emirates,ARE,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,43103.32305835232,69.4854,0.25,False
United Arab Emirates,ARE,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,82.1,100.0,0.15,False
United Arab Emirates,ARE,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,15.9,100.0,0.1,False
United Arab Emirates,ARE,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,2.35,93.7268,0.2,False
United Kingdom,GBR,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.10237714742309229,6.7662,0.15,True
United Kingdom,GBR,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,1.7,85.9383,0.15,False
United Kingdom,GBR,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,42300.26712583137,68.1752,0.25,False
United Kingdom,GBR,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,62.8,50.3101,0.15,False
United Kingdom,GBR,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,30.6,73.5128,0.1,False
United Kingdom,GBR,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,3.85,84.4331,0.2,False
United States,USA,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.15606521781276053,16.7901,0.15,True
United States,USA,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,7.5,54.57,0.15,False
United States,USA,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,65280.6822413034,100.0,0.25,False
United States,USA,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,62.0,48.1048,0.15,False
United States,USA,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,36.6,62.5978,0.1,False
United States,USA,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,14.7,17.2088,0.2,False
Uruguay,URY,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.1283946492985868,11.6238,0.15,True
Uruguay,URY,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,7.9,52.4067,0.15,False
Uruguay,URY,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,16190.126957183886,25.5748,0.25,False
Uruguay,URY,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,64.0,53.6182,0.15,False
Uruguay,URY,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,41.8,53.1381,0.1,False
Uruguay,URY,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,8.73,54.1976,0.2,False
Uzbekistan,UZB,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.12281346932884424,10.5818,0.15,True
Uzbekistan,UZB,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,1724.8411344032947,1.9737,0.25,False
Uzbekistan,UZB,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,65.1,56.6506,0.15,False
Uzbekistan,UZB,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,31.6,71.6937,0.1,False
Uzbekistan,UZB,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,5.92,71.6078,0.2,False
Vanuatu,VUT,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.32088826575608875,47.5639,0.15,True
Vanuatu,VUT,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,2.8,79.9892,0.15,False
Vanuatu,VUT,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,3058.065675832494,4.149,0.25,False
Vanuatu,VUT,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,69.9,69.8828,0.15,False
Vanuatu,VUT,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,8.5,100.0,0.1,False
Vanuatu,VUT,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,4.39,81.0874,0.2,False
Venezuela,VEN,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.17864192145664642,21.0054,0.15,True
Venezuela,VEN,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,254.9,0.0,0.15,False
Venezuela,VEN,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,16915.49345340793,26.7583,0.25,False
Venezuela,VEN,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,59.7,41.7643,0.15,False
Venezuela,VEN,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,73.3,0.0,0.1,False
Venezuela,VEN,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,8.8,53.7639,0.2,False
Vietnam,VNM,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.07761880293591632,2.1436,0.15,True
Vietnam,VNM,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,2.8,79.9892,0.15,False
Vietnam,VNM,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,2715.276036405425,3.5897,0.25,False
Vietnam,VNM,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,77.4,90.5582,0.15,False
Vietnam,VNM,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,37.6,60.7786,0.1,False
Vietnam,VNM,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,2.01,95.8333,0.2,False
Yemen,YEM,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.17558122949650548,20.4339,0.15,True
Yemen,YEM,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,8.1,51.325,0.15,False
Yemen,YEM,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,922.9296417430922,0.6654,0.25,False
Yemen,YEM,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,38.0,0.0,0.15,False
Yemen,YEM,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,26.6,80.7895,0.1,False
Yemen,YEM,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,12.91,28.2993,0.2,False
Zambia,ZMB,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.7015635979629052,100.0,0.15,True
Zambia,ZMB,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,9.2,45.3759,0.15,False
Zambia,ZMB,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,1291.3433573539712,1.2665,0.25,False
Zambia,ZMB,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,74.6,82.8394,0.15,False
Zambia,ZMB,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,15.6,100.0,0.1,False
Zambia,ZMB,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,11.43,37.469,0.2,False
Zimbabwe,ZWE,economia_y_costo_de_vida,cost_of_living_affordability_salary_vs_basics,global-cost-of-living/cost-of-living_v2.csv,0.49736191235550486,80.5128,0.15,True
Zimbabwe,ZWE,economia_y_costo_de_vida,cpi_change_inverted,countries-of-the-world-2023/world-data-2023.csv,0.9,90.265,0.15,False
Zimbabwe,ZWE,economia_y_costo_de_vida,gdp_per_capita,countries-of-the-world-2023/world-data-2023.csv,1463.9859101805419,1.5481,0.25,False
Zimbabwe,ZWE,economia_y_costo_de_vida,labor_force_participation,countries-of-the-world-2023/world-data-2023.csv,83.1,100.0,0.15,False
Zimbabwe,ZWE,economia_y_costo_de_vida,total_tax_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,31.6,71.6937,0.1,False
Zimbabwe,ZWE,economia_y_costo_de_vida,unemployment_rate_inverted,countries-of-the-world-2023/world-data-2023.csv,4.95,77.6177,0.2,False
Abkhazia,,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,40.0,40.0,0.4,True
Afghanistan,AFG,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,27.0,27.0,0.4,True
Afghanistan,AFG,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,148.5,2.0979,0.25,False
Afghanistan,AFG,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,39.75,39.75,0.35,True
Albania,ALB,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,67.0,67.0,0.4,True
Albania,ALB,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,74.0,54.1958,0.25,False
Albania,ALB,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,57.86,57.86,0.35,True
Algeria,DZA,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,34.0,34.0,0.4,True
Algeria,DZA,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,117.5,23.7762,0.25,False
Algeria,DZA,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,45.74,45.74,0.35,True
Andorra,AND,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,94.0,94.0,0.4,True
Andorra,AND,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,75.05,75.05,0.35,True
Angola,AGO,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,31.0,31.0,0.4,True
Angola,AGO,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,129.5,15.3846,0.25,False
Angola,AGO,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,48.3,48.3,0.35,True
Antigua and Barbuda,ATG,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,85.0,85.0,0.4,True
Argentina,ARG,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,84.0,84.0,0.4,True
Argentina,ARG,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,50.5,70.6294,0.25,False
Argentina,ARG,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,73.36,73.36,0.35,True
Armenia,ARM,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,53.0,53.0,0.4,True
Armenia,ARM,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,67.0,59.0909,0.25,False
Armenia,ARM,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,70.61,70.61,0.35,True
Australia,AUS,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,97.0,97.0,0.4,True
Australia,AUS,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,15.5,95.1049,0.25,False
Australia,AUS,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,78.24,78.24,0.35,True
Austria,AUT,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,93.0,93.0,0.4,True
Austria,AUT,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,14.5,95.8042,0.25,False
Austria,AUT,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,77.3,77.3,0.35,True
Azerbaijan,AZE,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,10.0,10.0,0.4,True
Azerbaijan,AZE,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,128.5,16.0839,0.25,False
Azerbaijan,AZE,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,39.93,39.93,0.35,True
Bahamas,BHS,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,91.0,91.0,0.4,True
Bahrain,BHR,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,12.0,12.0,0.4,True
Bahrain,BHR,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,127.0,17.1329,0.25,False
Bahrain,BHR,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,30.59,30.59,0.35,True
Bangladesh,BGD,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,39.0,39.0,0.4,True
Bangladesh,BGD,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,129.0,15.7343,0.25,False
Bangladesh,BGD,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,35.31,35.31,0.35,True
Barbados,BRB,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,95.0,95.0,0.4,True
Belarus,BLR,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,19.0,19.0,0.4,True
Belarus,BLR,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,139.5,8.3916,0.25,False
Belarus,BLR,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,37.17,37.17,0.35,True
Belgium,BEL,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,96.0,96.0,0.4,True
Belgium,BEL,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,13.0,96.8531,0.25,False
Belgium,BEL,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,76.47,76.47,0.35,True
Belize,BLZ,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,86.0,86.0,0.4,True
Belize,BLZ,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,70.49,70.49,0.35,True
Benin,BEN,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,66.0,66.0,0.4,True
Benin,BEN,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,73.5,54.5455,0.25,False
Benin,BEN,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,52.44,52.44,0.35,True
Bhutan,BTN,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,59.0,59.0,0.4,True
Bhutan,BTN,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,59.25,59.25,0.35,True
Bolivia,BOL,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,66.0,66.0,0.4,True
Bolivia,BOL,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,103.0,33.9161,0.25,False
Bolivia,BOL,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,51.09,51.09,0.35,True
Bosnia and Herzegovina,BIH,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,53.0,53.0,0.4,True
Bosnia and Herzegovina,BIH,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,95.5,39.1608,0.25,False
Bosnia-Herzegovina,BIH,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,65.43,65.43,0.35,True
Botswana,BWA,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,72.0,72.0,0.4,True
Botswana,BWA,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,48.5,72.028,0.25,False
Botswana,BWA,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,64.61,64.61,0.35,True
Brazil,BRA,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,75.0,75.0,0.4,True
Brazil,BRA,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,76.5,52.4476,0.25,False
Brazil,BRA,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,58.67,58.67,0.35,True
Brunei,BRN,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,28.0,28.0,0.4,True
Brunei,BRN,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,44.2,44.2,0.35,True
Bulgaria,BGR,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,80.0,80.0,0.4,True
Bulgaria,BGR,gobernanza_y_libertades,global_prosperity_governance_personal_freedom_rank_inverted,2023-global-prosperity-index-w-region-politics/global_prosperity_regions_politics.csv,56.0,66.7832,0.25,False
Bulgaria,BGR,gobernanza_y_libertades,press_freedom_2023_score,press-freedom-index/2023.xlsx,62.98,62.98,0.35,True
Burkina Faso,BFA,gobernanza_y_libertades,freedom_house_latest_total,freedom-in-the-world/Freedom in the World 2013-2022 Dataset (Ver 2.18.23).csv,56.0,56.0,0.4,True
